sex,race,juv_fel_count,priors_count,juv_other_count,juv_misd_count,c_charge_degree,age,expert prediction,machine prediction,ground truth,proba_model,did_recid,provider,idx
-4.089083,-1.8008131,-0.35649848,-0.6953139,-0.6611453,-0.672568,0.24357049,-1.7320678,0,0,1,0.6993407310721139,0,H,550
-0.9951184,-1.7996275,-0.35643607,-0.8135421,-0.6609978,-0.6724163,-1.342526,-1.716568,0,0,0,0.714524926214424,0,H,551
-4.077577,-1.7984442,-0.35637373,-0.8527949,-0.66085035,-0.6722648,-3.713694,-1.7731961,0,0,0,0.843363951192976,0,H,552
-0.9911286,-1.7972633,-0.35631135,-0.7341699,-0.66070306,-0.6721133,-0.5469283,-1.7576419,0,0,1,0.7440197754528627,0,H,553
-0.99082375,-1.7960848,-0.3562491,-0.06289806,-0.66055584,-0.6719619,-1.3380986,-1.6508453,1,0,1,0.526394179768188,1,H,554
-4.065884,-1.7949084,-0.35618687,-0.85251176,-0.6604087,-0.6718107,-3.7045686,-1.7411398,0,0,0,0.8542710530393677,0,H,555
-0.9868691,-2.3137062,-0.35612458,-0.85228354,-0.66026163,-0.6716595,-1.3337294,-1.6968447,0,0,0,0.7927289040536271,0,H,556
-0.98656726,-1.7918075,-0.35606238,-0.77310115,-0.6601147,-0.67150843,-2.12191,-1.5326183,0,0,0,0.8497178626718137,0,H,557
-0.98626566,-1.7906393,-0.35600024,-0.8123901,-0.6599678,-0.6713575,-0.5426746,-1.7669713,1,0,1,0.7015526813490257,1,H,558
-4.0540233,-1.7894734,-0.3559381,-0.8516624,-0.65982103,-0.67120665,-2.907357,-1.6459203,0,0,0,0.8480175057531938,0,H,559
-4.043119,-1.7883099,-0.355876,-0.29858848,-0.65967447,-0.6710559,-1.3293133,-1.7073221,1,0,1,0.5358386711597247,1,H,560
-0.97875834,-1.7871485,-0.35581395,-0.49602905,-0.65952784,-0.6709053,-1.328744,-1.6871108,1,0,1,0.6168913919445514,1,H,561
-4.0320306,-2.8229015,-0.3557519,-0.8514084,-0.65938145,-0.6707547,-2.1154988,-1.7579986,0,0,0,0.8154420564610647,0,H,562
-0.9749006,-2.8189917,-0.3556899,-0.8116865,-0.65923506,-0.6706043,-2.1137085,-1.7185581,0,0,0,0.8463469826695889,0,H,563
-0.97460663,-1.7804031,-0.35562792,-0.5349707,-0.6590888,-0.6704539,-1.3254412,-1.6073331,0,0,0,0.5816048701494548,1,H,564
-0.9743128,-1.7792562,-0.35556597,-0.7719001,-0.6589427,-0.67030364,-0.5377247,-1.6447576,0,0,0,0.6991892779999535,0,H,565
-0.97401935,-1.7781113,-0.35550407,-0.17903472,-0.6587966,-0.6701535,-1.324856,-1.5815704,1,0,1,0.5020854832103883,1,H,566
-0.97372603,-1.7769688,-0.3554422,-0.732258,-0.65865064,-0.6700035,-1.3242923,-1.6046509,0,0,0,0.661020160714236,0,H,567
-0.973433,-1.7758284,-0.35538036,-0.6925685,-0.6585048,-0.66985357,-1.323729,-1.7473277,0,0,0,0.7198500912220004,0,H,568
-0.97314036,-1.7746902,-0.35531855,-0.73192924,-0.658359,-0.66970366,-1.3231667,-1.6314237,0,0,0,0.7430687806760163,0,H,569
-0.9728479,-1.7735541,-0.35525674,0.058805924,-0.65821326,-0.66955394,-1.322605,-1.6544166,1,0,1,0.5102523765281057,1,H,570
-0.97255564,-1.77242,16.744402,-0.33656922,-0.6580677,-0.6694043,0.2518298,-1.710839,1,1,1,0.8594379803174389,1,H,571
-0.9722637,-1.7712884,-0.34469542,-0.7318828,-0.65792227,-0.6692547,-2.108452,-1.7241422,1,0,1,0.8148201839912114,1,H,572
-0.9719721,-1.7701589,-0.34463593,-0.81077856,1.9480339,-0.6691053,-1.3209597,-1.7660885,1,1,1,0.5845846629073244,1,H,573
-0.97168064,-1.7690315,-0.3445765,-0.8105715,-0.658094,4.237465,-1.320401,-1.726756,1,1,1,0.8770928020715925,1,H,574
-4.0181527,-1.7679063,-0.34451705,-0.8103645,-0.6579486,-0.6685106,-1.3198428,-1.6683931,0,0,0,0.7171913829517041,0,H,575
-0.9678803,-1.7667831,-0.34445766,-0.37516245,-0.65780336,13.640128,-2.1047418,-1.7390305,1,1,1,0.8170053209173767,1,H,576
-0.9675916,-1.7656623,-0.34439832,-0.493757,-0.65765816,-0.65321815,-2.102983,-1.733181,1,0,1,0.6724414180857344,1,H,577
-0.96730316,-2.7945035,-0.344339,-0.7705414,-0.6575131,-0.6530746,-2.1012287,-1.7034878,0,0,0,0.724975827810341,0,H,578
-0.96701497,-3.3042026,-0.3442797,-0.7703524,-0.6573681,-0.65293133,-1.3152581,-1.7263129,1,0,1,0.6420914013450213,1,H,579
-4.006562,-1.7581267,-0.34422043,-0.84927267,-0.6572233,-0.65278786,-1.3147057,-1.6394264,1,0,1,0.7242298523917942,1,H,580
-0.96325153,-1.757021,-0.34416118,-0.8490477,-0.6570785,-0.6526447,-2.0982003,-1.6098917,0,0,0,0.7480220189195093,0,H,581
-0.96296597,-2.2695289,-0.34410197,-0.7697071,-0.65693384,-0.6525016,-0.52843773,-1.7329186,1,0,1,0.5556096981682911,1,H,582
-0.9626807,-1.7540992,-0.3440428,-0.6903933,-0.65678924,-0.65235853,-2.0965292,-1.6889745,0,0,0,0.684512360795239,0,H,583
-0.96239567,-1.7530007,3.9252748,-0.65066916,-0.65664476,-0.65221566,-1.3114742,-1.7260782,1,1,1,0.7806846481796205,1,H,584
-0.9621108,-1.7519044,-0.3444274,-0.8088043,-0.65650034,-0.65207285,-1.3109263,-1.5202544,0,0,0,0.7143885872447301,0,H,585
-3.994859,-2.2636092,-0.34436822,-0.84816754,-0.65635604,-0.6519301,-2.8754888,-1.7527713,0,0,0,0.723185695396862,0,H,586
-3.9844928,-1.7490066,-0.34430906,-0.7688015,-0.6562118,-0.6517874,-2.8714037,-1.5136998,1,0,0,0.7885917381756535,1,H,587
-0.95496994,-2.7720013,-0.34424993,-0.84776074,-0.6560677,-0.6516448,-1.3056949,-1.7128016,0,0,0,0.5883964230472785,0,H,588
-3.9739718,-1.7452737,-0.34419084,-0.8475372,-0.65592366,-0.6515023,-1.3051531,-1.5880849,0,0,0,0.6140883298676283,0,H,589
-3.96377,-1.7441912,-0.3441318,-0.649421,-0.6557798,-0.6513599,-2.0858526,-1.6443014,0,0,0,0.7403321036853996,0,H,590
-0.9479337,-2.7655144,-0.3440727,-0.80760986,-0.65563595,-0.6512177,-1.3033015,-1.7004225,0,0,0,0.7248874245408969,0,H,591
-0.94765776,-1.7404858,8.118938,-0.6094791,-0.6554922,-0.6510755,-0.52127254,-1.7089144,1,1,1,0.7929233886798505,1,H,592
-0.9473821,-2.760465,-0.3430603,-0.8468822,-0.6553486,-0.65093344,-2.863271,-1.7363963,0,0,0,0.8399592200662669,0,H,593
-0.9471068,-1.7368011,-0.34300154,-0.5299297,-0.655205,-0.6507914,-2.0804198,-1.7115792,1,0,1,0.6894988506357089,1,H,594
-0.9468316,-1.7357333,-0.3429428,-0.80699843,4.551702,-0.6506494,-2.0787232,-1.7058009,0,1,0,0.5456913289228521,0,H,595
-0.94655657,-2.244636,-0.34288412,-0.8463884,-0.65447336,-0.6505076,-2.077031,-1.5528502,0,0,0,0.8008322420498264,0,H,596
-0.9462818,-1.7329081,-0.34282544,-0.72737527,1.947483,-0.6503659,-2.0753427,-1.7086833,0,0,1,0.5489764066657051,0,H,597
-0.94600725,-1.7318472,-0.34276682,-0.8064057,-0.65464664,-0.65022427,-0.51611704,-1.6459731,0,0,0,0.6526121823056403,0,H,598
-0.945733,-1.7307882,-0.3427082,-0.8062022,-0.6545035,-0.6500827,-2.073734,-1.6355513,0,0,0,0.8174589429538116,0,H,599
-0.945459,-1.7297311,-0.34264964,-0.64757615,-0.6543606,-0.6499412,-1.2939479,-1.6346326,1,0,1,0.6703903357826989,1,H,600
0.56244683,0.8202594,-0.102912456,-0.47924778,-0.1996896,-0.14525615,0.6121799,-0.065669075,1,1,1,0.5189010101480026,1,H,601
0.5623337,0.8200497,-0.10289656,-0.072730124,-0.19965784,-0.14523348,-0.11947062,0.38977626,1,0,1,0.5284343664689801,1,H,602
0.5622206,0.30990663,-0.102880664,-0.27596885,-0.19962613,-0.14521083,-0.11945215,1.4710504,1,1,1,0.5675653448786909,1,H,603
0.56210756,0.8198587,-0.10286478,1.7560632,-0.19959441,-0.14518818,0.61230874,0.3891887,0,1,0,0.6395452280885634,1,H,604
0.5619946,0.3096197,-0.1028489,0.13005833,-0.1995627,-0.14516553,-0.11963217,2.2094052,0,1,0,0.6186252451235462,0,H,605
-0.9465387,0.81966794,-0.10283303,1.5522,-0.19953103,-0.1451429,0.6123089,0.046815034,1,1,1,0.5311712693942096,1,H,606
0.5621797,0.30933312,-0.10281718,0.33273467,-0.19949937,-0.14512028,-1.5832614,1.9237523,0,1,0,0.6065947724159386,0,H,607
0.5620668,-1.2212629,-0.10280132,-0.4802248,-0.19946772,-0.14509769,0.61252284,0.33062866,0,0,0,0.5866372134865298,0,H,608
0.561954,0.81978875,-0.10278547,1.7548314,-0.19943608,-0.14507508,0.61239433,1.4111414,0,1,0,0.5735767442362848,1,H,609
0.5618413,0.8195797,-0.102769636,-0.68367654,-0.19940446,-0.1450525,1.3439293,-0.46628684,1,0,1,0.5939895542498262,1,H,610
0.56172854,0.8193708,-0.102753796,-0.27715456,-0.19937286,-0.14502992,1.3433546,0.045816783,1,1,1,0.5915614607243009,1,H,611
0.56161594,0.3089274,-0.10273797,-0.48033133,1.2996341,-0.14500736,0.6112961,0.33031008,0,1,0,0.5584867251737667,0,H,612
-0.9478862,0.819181,-0.10272216,-0.48024124,-0.19971646,-0.14498478,1.3427228,0.8992379,0,1,0,0.5643704310227395,0,H,613
0.56180084,0.8189726,-0.10270634,1.9580898,-0.19968484,-0.14496225,-0.12108007,0.04544247,1,1,0,0.5641303667499026,1,H,614
-0.9478822,0.81876427,-0.10269054,-0.2773582,-0.19965322,-0.14493972,1.3423882,-0.3529922,1,1,1,0.5854024884471464,1,H,615
0.5619857,0.81855613,-0.102674745,1.7541047,1.2998545,-0.14491719,-0.12145535,0.33017758,1,1,1,0.6433510923339293,1,H,616
0.5618732,0.30794013,-0.10265895,-0.68403363,-0.19999641,-0.14489467,-0.121436566,-0.011479815,0,1,0,0.5760754576198212,0,H,617
0.56176066,-0.71316606,-0.10264317,0.12877597,-0.19996476,-0.14487219,-0.85336274,0.04546514,1,0,1,0.5110772290852529,1,H,618
0.56164825,0.3081289,-0.1026274,2.767217,-0.19993314,-0.1448497,0.61087143,0.10240987,1,1,1,0.5812158308513637,1,H,619
0.5615359,0.8186644,-0.10261162,-0.6841709,-0.1999015,-0.14482722,-0.12136065,0.4441434,1,1,1,0.5412569989618653,1,H,620
0.5614237,0.8184566,-0.102595866,0.12800218,-0.19986993,-0.14480476,0.6108722,-0.18256411,0,1,0,0.5540747159642353,0,H,621
0.5613116,0.81824905,-0.10258012,0.94004726,-0.19983834,-0.14478229,-0.8537639,-0.011609217,0,0,0,0.5186001191595726,1,H,622
0.5611995,0.81804156,-0.10256438,-0.075351916,-0.19980678,-0.14475983,-0.12128482,-0.011607502,1,1,1,0.5042682050823318,1,H,623
0.5610874,0.3071445,4.136404,1.1429247,-0.19977522,1.6817696,0.61115766,0.957143,0,1,0,0.6101175980771266,1,H,624
0.56097543,-0.2037395,-0.10355363,0.1273881,-0.19974369,-0.14520796,-0.12146335,0.44404042,1,1,1,0.5298851493366346,1,H,625
0.56086344,0.8180344,-0.10353775,3.16907,-0.19971217,-0.14518546,1.3434631,0.67192984,1,1,1,0.5720388541658202,1,H,626
-0.950572,0.81782734,-0.103521876,0.73464316,-0.19968067,-0.14516298,0.6106761,0.10177299,0,1,1,0.6083242901226001,1,H,627
0.56104827,-0.7151343,-0.103506014,-0.27965495,-0.19964918,-0.14514048,-0.12203451,0.5578435,0,1,0,0.5248539743149395,0,H,628
0.5609364,0.81789786,-0.10349015,2.3556652,-0.19961771,-0.14511801,0.61067724,0.10159883,0,1,0,0.6731309233171026,1,H,629
0.5608246,0.30674163,-0.10347429,-0.68553764,-0.19958626,-0.14509557,-0.8549156,1.8115382,0,0,0,0.6565381505707872,0,H,630
0.56071293,-0.20440173,-0.10345844,-0.27994522,-0.1995548,-0.14507312,1.3433286,-0.3550647,1,0,1,0.541671288918288,1,H,631
0.5606013,-0.71548754,-0.10344262,-0.27989948,-0.19952336,-0.14505069,0.61035275,0.5002158,0,0,0,0.5703057598363782,0,H,632
-0.95164156,0.30703673,-0.103426784,0.1257411,-0.19949195,-0.14502826,-0.8552602,-0.12711103,1,0,1,0.52751553147971,1,H,633
-0.9513671,0.3069859,-0.10341095,-0.6855471,-0.19946054,-0.14500585,1.3430147,0.78533655,0,0,0,0.6021579925982725,0,H,634
0.5610821,0.3069351,-0.103395134,-0.4825806,-0.19942914,-0.14498346,1.3424451,0.67110264,1,0,1,0.5408804528026774,1,H,635
-0.9513613,0.30688423,-0.103379324,-0.48249063,-0.19939779,-0.14496106,-0.123076186,0.8990487,0,1,0,0.5140649011373598,0,H,636
0.5612664,0.30683345,-0.10336353,1.3432516,-0.19936642,-0.14493868,0.60967654,0.49960637,1,1,1,0.6746220553828361,1,H,637
-0.9513556,0.818265,-0.10334774,0.93718755,-0.19933508,-0.14491628,2.0739102,1.2978656,0,1,0,0.5492319879695697,0,H,638
0.5614505,-0.20503022,-0.103331946,-0.6858807,-0.19930373,-0.14489393,-0.85619664,0.32795635,0,0,0,0.5774517614943359,0,H,639
0.56133896,-0.20499791,1.312633,0.12577529,-0.19927242,-0.14487156,0.6089018,-0.47076803,1,1,1,0.6507156675856636,1,H,640
0.56122744,0.8184194,-0.10370162,-0.68586844,-0.19924113,-0.14484921,-0.123761244,2.7213912,0,0,0,0.5642321194515831,0,H,641
0.56111604,0.30653128,-0.10368579,-0.6857161,-0.19920985,-0.14482687,-0.12374225,0.83986515,0,0,0,0.5799540266404384,0,H,642
-0.9521539,0.3064807,-0.103669964,-0.6855639,-0.19917856,-0.14480455,1.3414904,-0.2433224,0,1,0,0.5175952024483848,0,H,643
-0.9518799,-0.20546454,-0.103654146,-0.48247638,1.3060762,-0.14478223,0.608553,-0.35730162,0,0,0,0.7003658681575669,0,H,644
0.5615953,0.3065364,5.538475,1.3441452,-0.19952038,1.6866616,0.60842717,-0.015134124,1,1,1,0.5288615824083632,1,H,645
-0.9518741,0.8184517,-0.1048445,-0.68566775,-0.19948909,-0.14522862,-0.12450448,-0.52835745,0,0,0,0.6375466026959895,0,H,646
0.561779,-0.7178255,-0.10482852,-0.6855157,-0.1994578,-0.14520627,-0.12448539,-0.4141996,0,0,0,0.6421085059067945,0,H,647
-0.9518681,-0.71766156,-0.10481254,-0.6853639,-0.19942655,-0.14518394,-0.12446628,-0.4711622,0,0,0,0.7400675463589654,0,H,648
0.56196254,-0.20540734,-0.10479657,3.369251,-0.1993953,-0.1451616,1.3415219,1.297054,0,1,0,0.6233483324933199,1,H,649
-0.9518622,0.8189782,-0.10478061,-0.68515724,-0.19936405,-0.14513926,0.6082074,0.5552908,1,0,1,0.6855983777950816,1,H,650
-0.951589,0.3066064,-0.104764655,-0.07691299,-0.19933283,1.6871475,1.3409004,0.32701138,0,0,0,0.6029064053318639,1,H,651
0.5624406,0.8187916,-0.10474871,1.1393399,-0.19930163,-0.14558479,-0.8583855,0.098740794,1,0,1,0.5770521694922522,1,H,652
0.5623291,-0.2060093,-0.104732774,-0.6853974,-0.19927044,-0.14556241,-0.12516715,0.5552107,0,0,0,0.6761040336443424,0,H,653
0.5622177,0.8187658,-0.10471684,-0.48252624,-0.19923927,-0.14554004,2.073102,1.581787,0,0,0,0.7463130704348409,0,H,654
-0.95211786,0.81856006,1.3074772,1.9497244,-0.1992081,-0.14551768,0.6070897,0.32629284,0,1,0,0.6336475284720662,1,H,655
-0.9518449,0.8183544,-0.10508313,-0.68547744,-0.19917695,-0.14549534,-0.12590428,-0.47264385,1,0,1,0.6921675874142781,1,H,656
0.5626951,0.30573747,2.7170596,0.1254461,4.31279,-0.145473,1.3397759,0.09813911,0,0,0,0.5521099789539098,0,H,657
0.56258374,0.30568722,-0.105783276,-0.4827614,-0.19991478,-0.1454507,-0.12627299,2.4362159,0,0,0,0.8150206626055867,0,H,658
0.5624725,-0.20698681,-0.10576721,-0.68539906,-0.19988352,-0.14542837,1.3394493,0.21139236,0,0,0,0.6439309831265473,0,H,659
-0.9523727,0.8183684,-0.10575115,-0.27974334,-0.1998523,-0.14540607,0.60626984,0.09726938,1,0,1,0.5491084629156665,1,H,660
0.56265527,0.8181632,-0.105735086,0.125904,-0.19982111,-0.14538378,0.60614526,1.2380499,0,0,0,0.5916515876236084,0,H,661
0.5625441,0.81795824,-0.10571904,0.5315281,-0.19978991,-0.14536148,0.60602087,-0.1313223,1,0,1,0.5884046364605041,1,H,662
0.562433,0.8177533,-0.105703,4.3730793,-0.19975874,-0.1453392,0.6058966,0.6674628,1,1,1,0.543801525605574,1,H,663
0.56232196,-0.20797831,-0.10568696,0.5286653,-0.19972755,-0.14531693,0.60577226,1.4657665,0,0,0,0.5071801407654266,0,H,664
0.5622109,0.81772834,-0.105670944,1.9437495,-0.1996964,-0.14529468,-0.12761141,0.8949114,1,1,1,0.5634731910096868,1,H,665
-0.95343286,0.30469728,-0.10565492,-0.48339745,-0.19966526,-0.14527243,-0.12759192,1.1798033,1,0,1,0.5076431513329778,1,H,666
0.5623936,0.30464733,-0.1056389,1.7407727,-0.19963413,-0.1452502,1.3390863,0.4949946,0,0,0,0.5009590123006893,1,H,667
0.5622826,0.8175636,-0.10562289,0.5272835,-0.19960304,-0.14522797,0.60542995,-0.30388156,1,1,1,0.5097251522042422,1,H,668
0.56217176,0.81735927,-0.10560689,0.7293693,-0.19957194,-0.14520577,0.60530597,-0.24676844,0,1,0,0.6357774371886834,0,H,669
0.56206095,0.30413777,-0.1055909,-0.28192213,-0.19954085,-0.14518356,1.3384176,1.6360339,0,0,0,0.5607045222386162,0,H,670
0.5619502,0.8171751,-0.10557493,-0.6863615,-0.19950978,-0.14516138,0.60470957,0.8368745,1,0,1,0.5533540442486085,1,H,671
0.5618395,0.3038585,-0.10555895,1.134052,-0.19947875,-0.14513919,0.6045859,0.60846907,1,0,0,0.5378551161359868,1,H,672
-0.95475674,0.3038088,-0.10554297,-0.07975171,-0.19944772,-0.14511701,0.60446244,0.8936061,0,1,0,0.5683376550619507,0,H,673
0.5620221,0.8170114,-0.10552701,-0.6865987,2.8122275,-0.14509484,2.0704105,-0.19083197,0,0,0,0.5620813062453932,0,H,674
0.56191146,0.30352986,-0.10551107,-0.4841606,-0.20005172,-0.14507268,-0.86309433,1.3499058,0,0,0,0.6047513663697768,0,H,675
0.56180096,-0.20993902,-0.10549511,-0.68638146,-0.20002066,-0.14505054,0.6037035,0.60776156,0,0,0,0.6050461708203175,0,H,676
0.5616905,0.8170074,-0.105479166,-0.48390433,1.3060386,-0.14502841,-0.12980689,0.32228923,1,0,1,0.5961895035936938,1,H,677
0.5615801,0.816804,-0.10546324,1.9436395,1.3055109,-0.1450063,0.603708,-0.41982612,1,1,1,0.642775326972319,1,H,678
0.5614698,0.8166006,-0.10544731,-0.6864604,-0.20072784,-0.14498419,-0.86348194,0.036956374,0,0,0,0.6863148285380335,0,H,679
0.56135964,-0.21066977,-0.10543139,-0.6863096,-0.20069666,-0.14496207,-0.12972686,1.2357373,0,0,0,0.7565768275463586,0,H,680
0.5612494,0.81657684,-0.10541548,-0.4838615,-0.2006655,1.6946306,0.6039931,-0.5343383,1,0,1,0.5760682493028426,1,H,681
-0.95660824,0.30277702,-0.105399564,-0.48377237,-0.20063433,-0.14540541,0.60387015,1.1214335,0,0,0,0.6585338509448798,0,H,682
0.56143194,0.81639403,-0.105383664,-0.68602705,-0.20060322,-0.14538325,1.3372958,1.2922376,1,0,1,0.7139801085685797,1,H,683
0.5613218,0.81619126,-0.10536779,0.12363897,1.3062186,-0.14536111,0.60327727,-0.3065317,0,1,0,0.6003548304596671,0,H,684
0.5612118,-0.21151827,-0.1053519,-0.28121763,-0.20094058,-0.14533898,1.3366872,-0.13518596,0,0,0,0.690201000988143,0,H,685
-0.9571303,0.30237693,-0.105336025,2.3487213,1.3059386,-0.14531685,0.6026854,0.26458925,1,0,1,0.5338629370506146,1,H,686
0.5613942,0.30232778,-0.105320156,-0.6862625,-0.20127757,-0.14529476,-1.5983144,-0.021031013,1,0,1,0.7226748844967588,1,H,687
0.5612843,0.3022786,-0.1053043,-0.28150082,-0.2012464,-0.14527266,-0.1307369,1.4637467,0,0,0,0.657628001711562,0,H,688
0.56117433,0.30222952,-0.10528845,0.73026234,-0.20121521,-0.14525057,-0.8643981,0.37833628,0,1,0,0.5054469221159041,1,H,689
-0.9576516,-0.7260511,-0.1052726,-0.07932601,-0.20118403,-0.14522849,0.60330707,0.6067357,0,0,0,0.5932479739526836,0,H,690
-0.95737845,0.8165234,-0.10525676,-0.28171077,-0.20115289,-0.14520644,-0.13065659,-0.3073922,0,0,0,0.6313897799782782,0,H,691
0.56164855,0.81632096,-0.105240926,0.93277603,-0.20112176,3.5331743,-0.13063684,0.09260066,1,0,1,0.5270672880810516,1,H,692
0.56153864,0.8161186,-0.10522509,-0.68676674,-0.20109063,-0.14598735,0.60343874,-0.19313084,1,0,1,0.5996227517048122,1,H,693
0.5614288,0.8159165,1.3132052,-0.07932219,-0.2010595,-0.14596517,-0.13080904,-0.021646293,1,1,1,0.6321796558353244,1,H,694
0.561319,0.3015065,-0.10558848,-0.6866944,-0.20102842,-0.14594302,0.6034434,0.09267766,0,0,0,0.50779744168069,0,H,695
-0.95816356,0.30145755,-0.10557261,-0.68654424,-0.20099735,-0.14592087,0.6033211,-0.3075139,0,0,0,0.6216097985024531,0,H,696
0.5615009,0.8157558,-0.10555676,1.7428811,-0.20096628,-0.14589873,-0.1311727,1.4074143,1,1,1,0.5415912245587103,1,H,697
0.5613912,0.815554,-0.10554092,-0.6867041,-0.20093524,-0.1458766,0.603326,1.7494189,0,0,0,0.7070658457165864,0,H,698
0.56128156,0.81535244,-0.10552507,-0.48412153,-0.2009042,-0.14585449,0.60320383,1.4058421,0,0,0,0.6363617278605412,0,H,699
-0.9586833,0.3007269,-0.10550923,-0.4840328,-0.2008732,-0.1458324,-0.13153602,1.861814,0,0,1,0.7855378450697985,0,H,700
-0.95841044,0.8151718,-0.1054934,-0.6864228,-0.20084216,-0.14581029,-0.13151613,0.7761599,0,0,0,0.655330910540131,0,H,701
0.56175447,0.30045134,-0.10547758,-0.4837785,-0.20081119,-0.1457882,-0.13149622,0.7188648,0,0,0,0.5763164081705892,0,H,702
0.561645,0.30040276,1.3144677,-0.2811547,-0.20078021,-0.14576612,1.3381122,0.033210564,0,1,0,0.6996684405826264,1,H,703
0.5615355,0.8150125,-0.10584025,3.9637249,-0.20074925,1.6957945,2.0714808,0.7759231,1,0,0,0.5325397127631256,1,H,704
0.561426,0.81481147,-0.10582438,1.335044,-0.2007183,-0.14620632,0.6020869,0.26153812,0,1,0,0.6245825134277461,1,H,705
0.5613166,0.81461066,-0.10580853,0.93050593,-0.20068735,-0.1461842,-0.13259864,0.49007678,1,1,1,0.6139672582312147,1,H,706
0.5612073,0.81440985,-0.10579269,-0.08020416,1.3103367,1.6953994,-0.13257869,-0.48161656,1,1,1,0.5880212009433604,1,H,707
-0.9597203,0.2994482,-0.10577685,-0.686577,-0.20102328,-0.14662373,-0.1325587,-0.42437223,0,0,0,0.6950069281783992,0,H,708
0.56138885,0.81423044,-0.105761014,0.72858775,-0.20099233,-0.14660156,-0.13253874,0.8333137,0,1,0,0.5774372241438546,0,H,709
-0.9597109,0.29917374,-0.10574519,-0.68669087,-0.2009614,-0.14657941,0.602473,0.7759501,0,0,0,0.7333643717720427,0,H,710
0.5615701,0.81405133,1.315504,1.3349578,-0.20093046,-0.14655727,0.60235155,1.061531,1,1,1,0.52640574266551,1,H,711
0.56146085,0.8138511,-0.1061072,3.350846,-0.20089956,-0.14653513,0.6022302,0.60395366,0,0,0,0.511542911379601,1,H,712
0.5613518,-1.2461956,-0.10609132,-0.2831316,-0.20086865,-0.14651299,0.6021088,0.48948935,0,0,0,0.6836945820134172,0,H,713
0.5612427,0.8139529,-0.10607547,0.52443993,-0.20083776,-0.14649087,0.60198754,0.83244336,0,0,0,0.5734146955902688,0,H,714
0.5611337,-0.7312197,-0.10605962,-0.6870461,-0.20080687,-0.14646874,0.6018665,2.2603085,0,0,0,0.7833807793089623,0,H,715
0.56102467,-0.7310539,-0.10604378,3.34601,-0.20077601,-0.14644665,0.60174537,1.6877327,1,1,1,0.5073545134868462,1,H,716
0.56091577,0.2992652,-0.10602794,-0.48525968,1.3120195,1.6970265,0.60162437,-0.5408559,1,1,1,0.5083148564012798,1,H,717
0.5608069,0.81431806,-0.106012106,-0.08190112,-0.2011113,-0.14688516,0.6015033,0.6020612,1,0,1,0.5901959181108556,1,H,718
0.5606981,0.81411827,-0.10599628,-0.68686026,-0.20108043,-0.14686301,-0.13423344,0.08763263,0,0,0,0.5862613776990926,0,H,719
0.5605894,0.29876605,-0.10598048,0.32167995,-0.20104955,-0.14684089,0.6015093,0.6020026,1,0,1,0.5251789985831419,1,H,720
0.56048065,0.8139398,-0.10596467,-0.28351045,-0.2010187,-0.14681876,-0.13440347,0.25893554,1,0,1,0.5863876031577121,1,H,721
-0.9623313,0.2984928,-0.10594886,-0.48519462,-0.20098786,-0.14679661,0.60151523,-0.19846529,0,0,0,0.6587778778520905,0,H,722
-0.96205807,0.8137616,-0.10593308,-0.28335413,-0.20095702,-0.14677452,-0.87047666,0.08745682,0,0,0,0.6241542279393074,0,H,723
-0.9617852,0.29821977,-0.10591729,-0.4850885,-0.20092623,-0.14675243,-0.8702511,-0.1984897,1,0,1,0.7313109866895378,1,H,724
0.5612414,-0.7327407,-0.1059015,-0.48500022,-0.20089543,-0.14673033,0.60195065,-0.14126493,1,0,1,0.6906742058169442,1,H,725
0.5611327,0.8138551,-0.10588574,-0.6867195,-0.20086464,-0.14670826,-0.13425976,-0.3700499,1,0,1,0.5336558956672188,1,H,726
0.561024,-0.21735935,-0.10586997,0.72630435,-0.20083389,-0.1466862,-0.87037146,-0.08394236,0,1,0,0.5587406183823734,0,H,727
-0.9622996,0.2982892,-0.10585421,0.120592505,-0.20080313,-0.14666413,0.6022342,1.0602736,0,0,0,0.6240259407009591,0,H,728
0.56120485,-0.7330759,-0.10583845,-0.28321686,-0.20077237,-0.14664209,0.60211354,1.288674,0,0,0,0.7057629865218982,0,H,729
0.56109625,0.81412673,-0.10582271,0.92825615,-0.20074166,-0.14662005,-0.1343678,0.087025166,1,1,1,0.6202044878739197,1,H,730
-0.9625512,0.29825285,-0.10580698,-0.68726426,-0.20071094,-0.14659803,-0.87075037,0.43032476,0,0,0,0.636259347613898,0,H,731
0.561277,-0.7333719,-0.10579124,-0.68711555,-0.20068024,-0.14657602,0.60239697,-0.25646666,0,0,0,0.6507778726706409,0,H,732
0.56116855,-0.217408,-0.10577552,-0.68696684,-0.20064954,-0.14655401,2.0741847,1.1170161,0,0,0,0.7378447046589279,0,H,733
0.56106013,0.81439817,-0.1057598,-0.68681824,-0.20061888,-0.14653201,-0.13483055,-0.3139768,1,0,1,0.5204122841746853,1,H,734
0.56095177,0.81419915,-0.1057441,0.92909825,-0.20058821,-0.14651,0.60150045,0.43018955,1,1,1,0.6081876667382365,1,H,735
0.56084347,0.81400037,-0.10572839,1.5344181,-0.20055757,-0.14648803,1.3374728,-0.14235096,1,1,1,0.5508728508464916,1,H,736
0.5607353,0.81380177,-0.1057127,0.1205038,-0.20052697,-0.14646608,1.3369255,-0.48584932,0,0,0,0.5335823956084289,0,H,737
